"","Player","Country","PC01","PC02","PC03","PC04","PC05","PC06","PC07","PC08","PC09","PC10","PC11","PC12","PC13","PC14"
"20","Ahmed Raza","Overseas",0.114155437708394,-0.760840207777302,-0.0525090366290326,-0.0820095231175711,0.177652701583243,0.259555891765214,0.220588241168013,0.407109860227892,-0.437226902197548,0.0923007810506589,-0.121293351453613,-0.000180010769326625,0.00248925352803024,0.0316489877916065
"21","Akif Raja","Overseas",-3.32746067319622,0.385910688492267,-0.842050175991531,0.57962587097144,-0.247204692494669,-0.316624520202614,-0.11988508485493,0.0992007919877166,-0.0104926343076694,-0.0485727355563259,0.0550829568738169,0.014141893018625,-0.0469169244736183,-0.00349840610232411
"22","Ali Khan","Overseas",-2.89813316498457,-0.566552699820538,1.81421043576957,-1.44192864949586,-0.41204015304423,0.270607306982923,0.0541069397324676,0.00862519137929679,-0.0618142455863176,-0.366038328517076,0.105855631183602,-0.0233408141434114,-0.169320813907766,0.0207831715990142
"23","Arshdeep Singh","Local",7.08781071984948,5.04424140664766,1.77476743390194,-2.01461490777439,0.971107115476981,-1.37669700044235,0.633886457398769,0.444801689313542,-0.213105892146896,-0.489366417769943,-0.605937907947093,0.0184924282929013,-0.208387625725583,0.073225832006757
"24","Aryan Lakra","Overseas",-2.78093845321883,-0.54241499350152,0.806245532219757,0.231340847710459,-0.0724344162268037,0.0674725160932218,0.0304554068154251,-0.205700981398799,0.0646673521387584,0.0651614607655514,0.0528756300834952,-0.106119923207988,-0.0382061404828064,0.0100222152509655
"25","Avesh Khan","Local",3.75157787852127,1.58179788385281,0.204758786233631,-0.690404461239372,0.272461814488314,0.807248877658751,0.876095813813086,-0.326714672182557,-0.3066767243078,-0.533996460214762,-0.054549253706126,0.306900637699698,0.0131574836108103,-0.0555336458730227
"26","Azmatullah Omarzai","Overseas",1.20320148757481,-0.403513678510769,-0.765839298055642,-0.395024180236098,-1.16533485354721,-0.346897368207231,-0.0682777117282813,0.319342785146693,-0.573719311932869,0.309668191203231,-0.61916859642988,0.197555189263188,0.0688638197887177,-0.028099321252747
"27","B Evans","Overseas",-0.744108853754194,0.229149978470756,1.37082170704402,1.09134847884546,0.561622366283188,0.447564397232249,0.295092416660877,-0.0948947306914879,-0.0565397577272436,0.140844714035019,-0.127083667165012,-0.19480467927275,-0.0346073066294373,-0.00957324162294862
"28","B Fernando","Overseas",-0.477886593139804,0.0241779893543154,1.90519105820928,0.918651471656197,0.0920562358553873,0.244145866231879,0.214924136415531,-0.437500732489328,-0.330538460106885,0.169408306343042,-0.000469292508258005,-0.241470270860032,-0.100448074036874,0.036935098094229
"29","B Kumar","Local",10.3238401709072,-1.23893601608406,-0.922195462438982,-0.216962399898015,-0.533547759135347,-1.85112513043512,1.70367243264624,0.295221070724472,-0.254675320114329,-0.243959063173542,0.134454091128752,1.11007801153405,0.319355840076704,0.0277124701336504
"30","B Mavuta","Overseas",-2.07394781495542,-0.186825552326209,0.762302835371688,1.18139922820371,-0.271517064072723,0.300875479654995,-0.0918293823532977,0.254411555573695,0.00962505070490702,-0.0654578185141975,-0.125950349327081,0.0244818826133838,-0.0507831614968283,0.00747637459171396
"31","B Muzarabani","Overseas",3.38511168081865,4.48504774830472,2.84272953639597,-0.318287901559928,1.63572630734079,0.147852160743607,0.32489974758532,-0.334511321231041,-0.0641976715952157,-0.0833844774652751,-0.179349975471689,-0.0315460041071989,-0.118828917512529,-0.1594152777355
"32","BA Stokes","Overseas",-0.327732343053938,0.132649805432104,1.02236756691296,0.460147093569641,0.144635157428215,0.126053172439167,0.196689390112358,0.629855448889738,-0.0477426736199356,-0.0206820528453229,-0.181948445100535,0.0975267827666622,-0.0146265014434612,0.0422035200411381
"33","BD Glover","Overseas",-2.06039157776905,-0.581244914606864,0.752661465920658,0.0791160841603922,-0.264866903485381,-0.0491274670194575,0.421173586997314,0.0683163915365403,0.443504213799137,-0.00253666871489805,-0.0919862005011214,-0.0646188932097421,-0.0305113118386654,-0.0023066195856454
"34","BFW de Leede","Overseas",2.97918750374438,1.31929933856763,1.48181452714063,-0.461365611394801,-0.110850571177736,-0.709461832847109,0.000711890991031361,0.709900318692898,0.595419774461971,0.448143357978002,-0.282822731605531,-0.0741162185134407,0.179378656185641,-0.0404722605203776
"35","BJ Dwarshuis","Overseas",-3.54393725275501,0.860094121465602,-1.86473110185545,1.05771501435107,0.544446142038225,-0.330836479868554,0.0156935285951152,0.116272936649183,-0.0357990892516904,-0.111606110548731,0.0221227736866002,0.0636422313938504,0.0321611222620164,-0.00403244851273409
"36","BJ McCarthy","Overseas",5.87995299669632,1.82185804839911,0.285340794470336,0.359334245598292,-0.725831475369663,0.917909159614437,-0.908635972239916,-0.241491151638266,-0.798551445042177,-0.21037770492584,0.316608052880893,-0.0935411641195354,0.145135517832551,0.0174668484897715
"37","BM Tickner","Overseas",-0.176849946047575,1.06212477510484,0.595082028452639,-0.36870784030158,0.0854568258268909,-0.356550261702171,0.492777871586044,-0.150714783209503,-0.0649357064753533,-0.122380659865071,-0.0763696537537442,-0.133449993154108,-0.0447939037223674,0.000492394036257405
"38","BTJ Wheal","Overseas",-2.30530917159649,-0.377143527343565,-0.165582755376448,-0.197360377032879,0.00958086007390294,-0.381375519239007,0.0868897929282325,-0.260808207451592,-0.0795130243617502,0.0237155021817791,0.153819341858056,-0.0507725022788798,-0.0222492713571133,0.00345762762006619
"39","BV Sears","Overseas",-1.60157883960143,-0.546329698978856,-0.0446095819445761,-0.351302599524364,-0.0701804915540394,-0.532210693268188,0.3260556580152,0.273002115975032,-0.215050347642952,-0.200915221709127,0.0664967697594504,-0.175694846101854,-0.0137237903000231,-0.00409797767181951
"40","Basil Hameed","Overseas",0.198296421124342,-1.10164699166574,0.379747962734934,-0.370791544638528,0.448600856243365,0.0363420030627638,-0.317041922514268,-0.377927627345131,0.377649640755241,0.110769148564752,-0.321135016451579,0.349858180347781,0.238292017470442,-0.00857549123636977
"41","C Campher","Overseas",1.29988409416893,-0.621006399489148,0.291544037508968,0.71264087203514,-0.163405245183029,0.0275356664681399,-0.0630629389059282,-0.0985464380704834,-0.835646355844067,0.25757377701617,-0.302064233780646,0.122233976290895,0.0327420437941846,0.0724328369880246
"42","C Floyd","Overseas",-3.02343758469733,-0.139180720535044,-0.408558151768374,-0.0267484988742486,-0.0175265272230882,0.00211401208247354,0.102028908899674,-0.224782197982962,-0.0362113174132065,0.0758933228789352,0.123114407834559,0.0588451326550834,-0.0122311448040865,0.00399873980335685
"43","C Green","Overseas",-0.515788623318802,0.114375260219535,-0.0752162094068639,-0.945578994262222,-0.296333474985417,0.229997025995223,0.295167087104801,-0.0269216557315912,-0.390037708141063,-0.0964475596859121,0.109486199403435,0.0859683268864727,0.0973624292605805,-0.0417770169976492
"44","C Karunaratne","Overseas",5.1393122478035,-0.67378046007136,0.171277944015699,1.83409907568471,0.140574014569675,0.558391347754675,-1.17796039745408,0.0791497992138214,-0.487279102609597,-0.206554940171791,-0.513454562962159,-0.0689333267926707,-0.280407855915903,0.0391215110127283
"45","C Olphert","Overseas",-2.48837004299244,0.830098213466781,-0.313097813298437,-0.119597584881198,-0.603087713645692,0.193285585757351,-0.266077426459607,0.0657500248246938,-0.123432736309844,0.0271676508659432,0.251594125959205,-0.0747861050411406,0.197884996342871,0.0429219042736393
"46","CA Young","Overseas",1.97583601970568,0.511531983180112,-0.174524609198828,-1.60116417087326,0.48969724043026,-0.534080672298117,0.0447958888177253,-0.666897108107489,0.534647123430093,0.164902537468922,0.0869283319494646,-0.117803015884027,0.174871365560102,-0.0295600438814678
"47","CAH Stevenson","Overseas",-2.02208326466465,-0.570013870294226,0.0338014178419844,-0.46743840731217,-0.292479337542279,0.0120519738089525,-0.113636845948824,-0.168107984843501,0.0229025302016128,0.00698761552701194,0.0230126308082292,-0.0813104024030151,-0.0465488684925489,-0.00748289345369131
"48","CAK Rajitha","Overseas",-1.5994534825035,1.78123274611216,1.3250705845002,-0.545587052803193,0.127551576254288,0.112699643108388,-0.247012729928825,-0.052260587791053,0.0574067737918961,-0.217581356294424,0.179518346730436,0.0876686184566224,0.0139425216387586,-0.00464125930378869
"49","CB Sole","Overseas",-3.12983955652044,3.27684515889446,-1.47096174227454,0.293443809112227,0.991597407594906,-0.15368941860038,-0.0371005830020723,-0.00574428820335326,0.0444263029003634,0.203662806432566,0.0518873062552418,0.00219543456707288,0.0935420128109384,-0.00137496129883337
"50","CBRLS Kumara","Overseas",2.24814932973176,1.30014576149368,0.463981054662996,0.175466299950712,-1.11027967794087,0.183050873727167,0.150840849815707,0.275418856515254,0.800975890253723,0.410815903036244,-0.247400105521721,0.123224025383352,-0.445733133472438,0.0291331778508379
"51","CJ Jordan","Overseas",3.50590025552687,0.287441317628486,-1.17454882853416,-0.411738762708108,-0.0127101375382015,0.357526511773415,-0.0378991727800284,-0.479044846858784,-0.263375604625115,-0.302010971486786,-0.110928357881908,-0.666172014003494,0.0670263017202058,0.0469106029506604
"52","CN Ackermann","Overseas",-2.74192586640809,-0.746624301288163,0.549263566598572,-0.491203216142805,-0.154351154083661,-0.169425903602494,-0.00843952558844036,0.154150188675134,-0.228359238340701,-0.105194045136865,0.0614386490687746,0.0218963354903783,-0.0302331632159179,0.00630457240356952
"53","CN Greaves","Overseas",-2.64670335203521,-0.170207668044998,-0.39355264223167,0.0471822947313539,-0.136295093425067,-0.0452025193969938,-0.515792329153105,0.00905686723148191,0.0274199963744176,-0.0531893829774162,0.07671464919636,0.0159715325992741,-0.0896601305296105,-0.00455361171624958
"54","CR Woakes","Overseas",1.1534975506126,-0.317282276787121,-0.185297223663095,0.855228053015085,-0.187202725306611,0.322461807346556,0.296577234692397,0.289536542425739,-0.305523415094136,-0.132596541490172,0.13339693631895,-0.254088844569335,0.215756950620837,-0.00769561130097844
"55","CS MacLeod","Overseas",-3.74353387273367,0.394761600084546,-1.04733462010955,0.580056276402543,0.250247430589586,-0.15623997144315,0.0364106011824287,0.14846832340886,0.0375843746387924,0.123579073184029,0.0227443222353781,0.0538885485471019,0.0147414451653235,-0.00429855229325845
"56","D Madushanka","Overseas",0.0699876812125063,1.89106432190683,0.918566634559299,-0.4649118307861,-0.413628850704554,-0.0937615120867566,0.0519671796027164,1.00683948020751,-0.16317689825092,-0.106777442445057,0.241951417064125,-0.0387079801904859,0.17915154426792,-0.00610459951439114
"57","D Pretorius","Overseas",0.239708336675736,0.540703773104439,-1.0103336758012,-0.774024899236521,-0.488789773064288,0.461254934907672,0.514538436077502,0.678683636864914,0.346994874409295,0.163432096903296,-0.190568842820297,-0.273995304561293,-0.370642103602245,0.0108957824965518
"58","D Siva Kumar","Overseas",-3.40947405567803,-0.431398105702185,0.285023047069664,-0.23721722951295,-0.218014313077975,-0.0496915273178229,-0.00522147881473062,0.00157765534532039,-0.0373785049652319,-0.0300844013481433,0.0863599353664543,-0.0345945990066362,-0.0420053337912026,0.000756654160143723
"59","DC Drakes","Overseas",-0.657540454480167,-0.517351009775706,0.225320550137914,0.164995521745944,-0.477590075937503,0.167733989823908,-0.256476486057952,-0.390894825862664,-0.33658721013289,0.110568980948793,0.0575340370904793,-0.0980081747916789,-0.0156257141303182,-0.0553010480569484
"60","DJ Hooda","Local",-2.14997803059711,-1.25438622514189,1.16645033221313,-1.03675257737066,-0.304247931510511,-0.136207036219852,0.0373533179051867,0.290739990037358,0.126903051307884,-0.16465140031445,-0.16276671230208,0.115550411439488,0.0218673542400697,0.0411102355620633
"61","DJ Mitchell","Overseas",-3.10978750638066,-0.459524508089489,0.320380402813384,-0.264407814786342,-0.32391692606664,-0.129856352197778,-0.0256973512245857,0.0370684725401887,-0.0360242174317031,-0.16460969473515,-0.0523993949772461,-0.0296518293090709,0.054880044986208,-0.0137893993381003
"62","DJ Willey","Overseas",1.94606991587018,-0.293469149251869,-0.235018386594309,0.86805727821587,-0.543803252085395,0.0991444529581245,-0.201738440552979,0.0766322596646778,-0.0182712631550295,-0.0543043562151702,-0.00999653983550123,-0.523078672231779,0.0336737750322518,-0.0165159468463481
"63","DL Chahar","Local",0.0464941309922238,0.294473656765626,0.285196900306318,0.326388384327975,0.431965928076985,0.740189139837327,0.939384369080512,0.0649162365497481,-0.259041730157418,-0.00257217034700324,0.172915553198672,0.132397898025544,-0.0339690890512566,0.0368007987799572
"64","DM de Silva","Overseas",-1.251028046857,-0.887488365849576,0.686115933425058,0.0443419455054898,0.409784518340747,-0.2479150804943,-0.458219275315977,0.0829359274894225,0.0978449872446364,-0.0262355158203348,-0.267282000367984,0.0790977403564249,0.102210346922958,0.00540440953161155
"65","DR Sams","Overseas",-1.45060448473361,-0.284247127980682,-0.461079149923311,-0.214143376420262,-0.485567584447836,0.0267692226010707,-0.253465192498194,-0.170210957414025,-0.050430976860344,-0.197838162503418,-0.0986201249930989,0.237905270225386,-0.184433274449864,-0.0185757827472536
"66","DT Tiripano","Overseas",-1.4483006586775,-0.261664923742967,0.148569680255372,0.455818778894855,-0.558897574802599,0.183878314005296,-0.253313130312085,-0.0321577498510506,-0.192606527154413,0.0797808770529683,-0.0262700390876225,0.0811753545419381,0.0244761764131385,0.014599468983915
"67","Ebadat Hossain","Overseas",-0.59847064898386,1.96326023912237,0.779456884712252,-0.48282311676457,-0.150918073282931,0.337259722013495,-0.696845421119967,0.120149731977863,0.736925201682498,-0.33055282684459,0.146387360119789,-0.0354980085433432,0.131717151217184,-0.0215311675812566
"68","F Hand","Overseas",-1.86689994204671,-0.11864356828609,0.0226361577309568,0.516997139978454,-0.523481196426215,0.299536075745012,-0.11979047788131,-0.0177746828371685,0.184401698462707,-0.0572163256927859,-0.212363588562914,0.116306929851072,0.0215116519241031,-0.0139462349313079
"69","FA Allen","Overseas",-2.08851411714753,-0.570150175004047,0.0462742083925092,-0.434846245013853,-0.0876121086164019,-0.23823223650399,0.107088442271643,-0.33579245914498,-0.22316114137061,-0.0157670169902071,-0.199332096248402,-0.0355413168292193,-0.064695125526657,-0.014851469689903
"70","FJ Klaassen","Overseas",3.58535558402845,-0.661523363650996,1.27305629194818,1.85016350574338,-0.15279158171498,-0.602439704676388,0.268553513986399,0.229677110561723,0.848999777512216,-0.579660683552381,0.0384041104874861,0.495271652293133,-0.0980384877376001,-0.00368802782576661
"71","Fareed Ahmad","Overseas",-1.26575685613955,-0.12239431636381,-0.326530499928022,0.417021908611345,-0.102653590637986,0.00928059107551413,0.20675141439366,-0.617700840391202,0.248858841849716,0.278490113268624,-0.354497079844899,-0.24422454395828,0.0399378829349773,0.0230594021506554
"72","Fazalhaq Farooqi","Overseas",3.49848135723801,0.0194890269104464,-0.58138734345476,-0.965853098234975,-0.644770650626648,-1.27902774333733,0.0639068573505029,0.00467543992843888,0.14912542391189,0.211212018472422,-0.0300368289550375,0.664826414278859,-0.694634611789297,0.0328388670505536
"73","GD Phillips","Overseas",-3.27585402256165,-0.0315433399504924,0.0693318353534723,0.746356561038985,0.176151684494273,0.101828709494986,0.145223971938596,0.0789530154448592,-0.0777235330091369,0.0842068380300598,-0.0980039577429843,-0.0320161726805338,0.00388620070087149,0.00906557907688032
"74","GH Dockrell","Overseas",-0.953792472297203,-0.830185879164306,0.367473625463892,-0.4771380195983,-0.522004826919964,-0.426644752310134,-1.05856335530215,0.016800461665991,-0.0256652914714487,-0.112270031259912,-0.192638679757405,0.263445131614929,-0.00302859003246174,-0.00404589185945566
"75","GHS Garton","Overseas",-3.33679069183319,1.52709303549355,-1.66021410810428,0.56840700907137,0.669122327543539,0.0232832670926736,0.100368842485704,-0.0780457900399424,0.0949565738000772,0.122317452352578,0.102636805637842,0.0690178709741047,0.0421813269135605,-0.00980478085378154
"76","GI Hume","Overseas",-3.25057230927285,0.231819970846263,-0.860451799952817,0.340943438771284,-0.0894265806789994,0.0563194144670092,-0.0180640072433394,0.0511387181108283,0.0872445501154364,-0.00134375550286464,0.161678481952912,0.0718362816819753,-0.0445560490357119,-0.00748057107205413
"77","GJ Delany","Overseas",4.15365850928968,-0.854231881000459,-1.19292410253013,-0.428059004596875,-0.374161012818927,0.665155773096948,-0.677154402193442,-0.114403683550164,-0.275542435240162,0.687735295549129,-0.310710758384924,0.203161420000048,-0.118460216262721,0.00459789358149471
"78","GJ Maxwell","Overseas",-0.818529210572164,-1.07466312090053,0.746728987828169,-0.243642056183337,0.34777256294026,-0.0511338570303483,-0.0408247375758794,0.121398851472175,-0.361805997923205,0.194102245109181,-0.631971566636776,0.0575282739673321,0.0611938081682438,0.0363841563660444
"79","GT Main","Overseas",-3.15722704926164,1.05875997694846,-0.790343854705819,0.136195334945768,0.276079548124133,-0.0682648974811229,0.0240630068508478,-0.0264537280789963,0.140676250424916,0.0848323633005403,0.0798101344521065,-0.0339437252003444,0.00580046992056671,-0.0206472175994132
"80","Gulbadin Naib","Overseas",-3.35382744330961,0.306471756000319,-1.00569329725963,0.463657568312399,0.171934579146933,-0.144344654537952,0.0442483628762683,-0.102591425273181,-0.125297191798278,0.105937934883556,0.00912067862335978,0.0699489600356152,0.00376259551373434,0.00489084491413757
"81","HH Pandya","Local",5.81303057665344,-0.124791447734377,-1.1480604620374,-0.297010994803636,0.687202006770531,0.720707254533458,0.37252273204945,-0.443140372553978,-0.423121508266084,-0.0737498366679777,-0.454249123496734,0.25667227885483,0.283427319376931,-0.020463146544303
"82","HR Walsh","Overseas",-0.355157078105604,-0.560445739803851,0.0282656663372348,0.608104744201235,0.618219187884428,0.897978561255013,0.0158932613474861,-0.229243053224023,-0.0865436684256546,0.308917697996835,0.105037649432188,-0.282411793367221,-0.151564438090272,0.0262626159793107
"83","HV Patel","Local",6.93350789799072,0.295309940169672,-1.70451308512606,-2.57314420866407,-0.439150709557069,1.37077502417057,0.956783793158448,0.191349584296508,-0.278357044511424,-0.539377954190279,-0.183262498718259,-0.244513992148238,-0.128417667451262,-0.0473243561199244
"84","Hamza Tahir","Overseas",-2.80341745415595,0.0973576747749595,-1.18822728897644,0.0329670852191653,0.283036387791858,0.561026583181148,0.127691783964755,-0.275730500873458,0.286548547136228,0.00501323191372854,0.140007282090611,0.0782518305165158,0.0228122371285133,-0.0144158636938387
"85","Haris Rauf","Overseas",7.98136396207829,-0.974372254378383,-0.344968415592587,0.915369115570801,0.614365909983283,-1.90131716728474,0.167424983213382,-1.10754839462324,0.0301459436616907,-0.651515127757557,-0.346007291971603,-0.19769554281591,0.0442977965858854,-0.0520371454317012
"86","Hasan Ali","Overseas",-2.96378411283939,0.0682477390237253,-0.0776659124713636,0.850368387046667,0.111863900059845,-0.0774069638701187,0.0613257770050667,-0.292456938607389,-0.231046178942065,0.0785118064477659,0.00214479102118781,-0.0936213733267728,-0.0678782931232418,0.0135125396918614
"87","Hasan Mahmud","Overseas",1.60509539083428,0.15525312761882,0.804384527509697,0.480542770586299,-0.167087530598694,-0.616069482689173,-0.316848615013942,-0.787278489630165,-0.0745183150946265,-0.193591886039545,0.159987417314954,-0.287882675488613,0.117565289240835,0.0132831819093923
"88","I Kaia","Overseas",-3.43452142598949,-0.495292710378231,0.41779693889226,-0.311863066723084,-0.274203250176948,-0.0355221961678586,0.0414079940013619,-0.0307799129612587,-0.0106597626217099,-0.0899689714551618,0.0592882132012557,0.00415882831346508,-0.0128746540965922,-0.000633579970971463
"89","IS Sodhi","Overseas",6.91894689758813,-0.950549288243301,-1.95057113194848,0.0074296180529531,1.34197247554989,0.395039228434185,0.266275519888622,0.492164362847861,0.0213328109152079,-0.626855185334784,-0.148985100789911,-0.261050615332407,-0.253941888481434,-0.0339614900844558
"90","Iftikhar Ahmed","Overseas",-0.752122609735949,-1.06713788609992,0.696872844264006,-0.207104198444408,0.214521674014363,0.143697273191502,-0.205929779698933,0.28934559718352,-0.678246991075072,0.382348850799246,-0.250716103904381,-0.0599817497000735,-0.103386424873491,0.0174217896847892
"91","J Little","Overseas",9.30712257038983,-0.423520350908276,-1.16810258197014,0.567394532502266,-1.61836824167745,-2.36675996986308,0.460540007352271,-1.27507520580337,-0.250201327153132,0.864871614451314,-0.205310877270852,-0.302679216270951,-0.258184149489324,-0.0865484477048804
"92","J Theron","Overseas",-1.4743670878163,-0.530480955736225,-0.0305396981656769,-0.439841456013799,-0.460813580991431,-0.220091574398294,0.135440917721858,-0.295491469328491,-0.338273046542131,-0.0529967038942872,0.0369257325035874,-0.0660251524333018,-0.0565737776702304,0.0121754807848068
"93","JA Duffy","Overseas",-1.63156659971084,1.16683828202758,0.180821914431979,-0.751109068013532,0.212752694119007,-0.367423873906308,0.421375582925403,0.0943716206332949,-0.479378837623185,-0.122679736045681,0.0623660295896157,-0.0451252564018995,0.0377172909796575,0.00924257618191174
"94","JA Richardson","Overseas",-1.1600254375574,-0.4566726298824,0.280604803020201,0.238590737602122,-0.192205617915079,-0.160277464671482,0.142261998071976,-0.275822523879798,-0.0179606677468124,-0.0317699943676999,0.147359337093355,-0.355991484349591,0.163515162063343,0.0517999290729414
"95","JDF Vandersay","Overseas",-1.92727235462619,-0.016601888501285,-0.418277510497649,0.721047286800508,0.153928682665531,0.312187982548898,-0.581662485950225,-0.363640875376951,0.100255583079302,-0.260749412849719,0.0330743035686433,0.098392410220449,-0.208818680263355,-0.0160449014799849
"96","JDS Neesham","Overseas",-0.706712746158483,-0.393338566132046,-0.182403548808581,0.358773251287492,0.204829799442811,-0.0807856259388308,0.149052087666024,-0.18147265812232,-0.622950192132252,-0.0542491784433358,-0.510407239070996,0.370096044843922,0.179732716136631,0.0308798108391034
"97","JH Davey","Overseas",-2.12152876237699,0.281218319314403,0.371423563778956,-0.607034961471778,-0.260027296624357,-0.218775188182937,-0.0626700079059089,-0.292227021437634,-0.189558015581559,-0.13317072794371,0.0268211573859851,-0.13531644751821,-0.0394200738332014,0.00336048243739202
"98","JJ Bumrah","Local",-1.24599717345488,-0.809516853101589,0.265401247896637,-0.663227685347486,-0.324798890371025,-0.196283983642912,0.246097844102771,0.200365904688035,-0.361700782681938,-0.444382257818555,0.066498080669022,-0.020559355869742,-0.0225630064503941,0.00270255781812098
"99","JK Masara","Overseas",-3.42937218177214,-0.513354453746236,0.411800664360566,-0.321385178356773,-0.236649746490001,-0.00504736909244305,0.0154687982957971,0.0711843013615887,-0.02029742813384,-0.098901045030541,0.0441578853673656,-0.0411418300563965,-0.0253274294700571,-0.00146672049233999
